
0,600291,西水股份,1248.9986,0.3246,5398.5769,0.3496,36.0706
1,000668,荣丰控股,160.9871,0.0901,,0.1472,39.1679
2,000567,海德股份,38.5595,0.0624,6.6299,1.7926,179.2564
3,000036,华联控股,19.0018,0.1158,9.7271,0.1801,31.3734
4,000548,湖南投资,8.7524,0.1568,,0.45399999999999996,45.5379
5,600643,爱建集团,8.5972,0.0808,7.0381,0.1947,34.2078
6,002679,福建金森,8.3106,0.0017,,0.003,1.4499
7,000056,皇庭国际,5.6258,0.0444,18.2738,0.1105,51.5512
8,002016,世荣兆业,4.9872,0.0398,,0.0572,6.8646
9,000011,深物业A,4.4755,0.1646,1520.8061,0.2717,29.6772
10,000638,万方发展,4.0993,0.0878,27.9637,0.0991,23.1244
11,002828,贝肯能源,3.6087,,,,
12,600275,ST昌鱼,3.5826,0.0503,,0.0992,9.9694
13,600325,华发股份,3.1763,0.0318,176.9291,0.0392,8.8844
14,600598,北大荒,2.8388,0.1771,18.8265,0.4964,49.9733
15,000831,五矿稀土,2.7316,0.0764,,2.4313,271.3738
16,000968,蓝焰控股,2.5808,0.0361,,0.0373,7.3735
17,000892,欢瑞世纪,2.4909,0.495,17.2355,1.2936,129.3589
18,000975,银泰资源,2.4004,0.0524,7.8038,2.7665,287.4531
19,600503,华丽家族,2.3019,0.0622,33.7958,0.1883,18.8327
20,300132,青松股份,2.1406,0.3842,66.149,3.0541,326.9066
21,000820,神雾节能,2.0578,0.0396,,0.062,19.9063
22,300023,宝德股份,2.0173,0.0406,15.2246,0.0534,6.3396
23,600371,万向德农,1.6482,0.1816,13.0005,0.3824,41.7178
24,600202,*ST哈空,1.6297,0.0491,,0.075,8.7446
25,000615,京汉股份,1.6157,0.0721,45.111999999999995,0.0947,11.0392
26,600532,宏达矿业,1.5809,0.0381,,0.1346,16.2814
27,000505,京粮控股,1.5598,0.0709,,0.0614,7.3483
28,000631,顺发恒业,1.5428,0.0527,13.8484,0.0752,9.4117
29,000718,苏宁环球,1.5413,0.0317,33.7275,0.0516,5.9622
30,600892,大晟文化,1.4576,0.0199,2.8459,0.0457,4.6521
31,000736,中交地产,1.4375,0.0249,,0.0362,9.4003
32,603960,克来机电,1.4255,,6.1864,,
33,000006,深振业A,1.371,0.040999999999999995,10.5027,0.0637,13.9038
34,000571,新大洲A,1.3478,0.0482,11.5687,0.1155,14.1974
35,002633,申科股份,1.3259,0.0543,,0.1621,17.5996
36,603595,东尼电子,1.2957,,7.6166,,
37,002401,中远海科,1.2185,0.1724,11.4219,0.4658,46.5818
38,600977,中国电影,1.1577,,7.0607,,
39,300175,朗源股份,1.1439,0.1331,23.4533,0.3934,40.7978
40,600737,中粮糖业,1.1333,0.1215,,0.2057,24.4316
41,603558,健盛集团,1.1008,0.0732,3.5374,0.3343,39.9576
42,600077,宋都股份,1.0772,0.048,,0.0669,10.5325
43,000517,荣安地产,1.0545,0.0294,94.0298,0.0518,7.7899
44,600262,北方股份,1.0083,0.038,,0.0585,6.5246
45,600641,万业企业,0.9979,0.0643,6.1376,0.1545,16.215
46,002039,黔源电力,0.9916,0.0306,4.7805,0.0403,33.8971
47,603817,海峡环保,0.988,,3.302,,
48,000415,渤海金控,0.9728,0.0293,12.0611,0.0359,14.1099
49,002501,利源精制,0.9099,0.0487,4.4430000000000005,0.0905,12.8665
50,300350,华鹏飞,0.9063,0.0637,6.8159,0.414,48.5116
51,600350,山东高速,0.9018,0.0268,2.4315,0.0577,16.8589
52,603955,大千生态,0.8741,,35.9731,,
53,000722,湖南发展,0.8685,0.0265,2.2451,0.3338,87.00200000000001
54,002861,瀛通通讯,0.8540000000000001,,6.3728,,
55,000828,东莞控股,0.8207,0.0274,1.2393,0.0631,9.0214
56,600252,中恒集团,0.81,0.0471,2.0127,0.3053,45.1663
57,002515,金字火腿,0.8078,0.036000000000000004,4.2664,1.2654,170.2791
58,600318,新力金融,0.7967,0.0161,0.9281,0.0252,8.4419
59,002113,天润数娱,0.7942,0.0314,4.4446,0.1693,16.929000000000002
60,600665,天地源,0.7908,0.0213,,0.0248,5.4631
61,002244,滨江集团,0.7883,0.0756,6.2454,0.1066,13.9627
62,002750,龙津药业,0.7882,0.0486,2.1961,0.3259,44.5599
63,002428,云南锗业,0.7857,0.0627,,0.324,35.1619
64,600106,重庆路桥,0.7689,0.0089,1.311,0.0166,17.9261
65,000518,四环生物,0.7652,0.044000000000000004,,0.1073,11.1715
66,002552,*ST宝鼎,0.7558,0.0238,,0.0712,7.6562
67,002858,力盛赛车,0.7542,,,,
68,000038,深大通,0.7516,0.034,3.4737,0.0824,8.3232
69,600162,香江控股,0.7497,0.0322,5.586,0.0456,6.1375
70,600674,川投能源,0.7471,0.0065,0.1767,0.0288,11.5019
71,600519,贵州茅台,0.7444,0.08199999999999999,1.4267,0.3765,37.6821
72,600025,华能水电,0.7441,0.0136,3.7124,0.0174,5.1928
73,600020,中原高速,0.7441,0.0136,4.0655,0.0182,5.5379
74,600962,国投中鲁,0.7236,0.1236,31.4215,0.3018,30.8062
75,000429,粤高速A,0.7147,0.0227,1.8218,0.0461,16.0174
76,601016,节能风电,0.7078,0.0155,2.7565,0.0261,10.7313
77,600377,宁沪高速,0.7045,0.0398,1.8124,0.1008,15.4475
78,601872,招商轮船,0.6997,0.0363,1.6474,0.0885,51.7691
79,002480,新筑股份,0.6965,0.0271,,0.0508,6.5216
80,600900,长江电力,0.6938,0.0224,1.6736,0.0654,19.1662
81,600035,楚天高速,0.6913,0.0274,1.7865,0.0524,32.5716
82,002052,同洲电子,0.6838,0.0329,,0.0743,7.4778
83,300033,同花顺,0.6813,0.0555,1.2688,0.1289,13.0577
84,300519,新光药业,0.6794,0.1611,1.619,1.2391,159.2972
85,600067,冠城大通,0.6752,0.0399,55.5351,0.0711,9.9712
86,600012,皖通高速,0.6717,0.0356,1.8289,0.126,56.1609
87,002619,艾格拉斯,0.6678,0.0176,2.2771,0.1388,14.4122
88,002220,天宝食品,0.6624,0.0353,7.8899,0.0732,21.6632
89,000791,甘肃电投,0.6586,0.0071,,0.0094,4.577
90,601216,君正集团,0.6524,0.0399,2.8176,0.1037,17.3704
91,002314,南山控股,0.6498,0.1214,4.2107,0.2772,34.147
92,002451,摩恩电气,0.6386,0.031,11.3966,0.048,6.4108
93,600568,中珠医疗,0.6176,0.0137,3.0961,0.0445,6.308
94,002133,广宇集团,0.6149,0.0121,,0.0181,1.9844
95,600368,五洲交通,0.6149,0.0161,2.1689,0.0219,4.2814
96,603258,电魂网络,0.6115,,1.0543,,
97,000688,国城矿业,0.6082,0.0548,10.470999999999998,0.2935,32.4178
98,603167,渤海轮渡,0.6046,0.0378,1.1567,0.1661,26.3102
99,300251,光线传媒,0.6012,0.0334,1.2906,0.2376,28.5272
100,300443,金雷风电,0.5886,0.0643,1.3475,0.5151,51.9595
101,002635,安洁科技,0.5868,0.0819,2.9537,0.3873,43.3024
102,600187,国中水务,0.5760000000000001,0.0121,,0.0385,7.5886
103,600221,海航控股,0.5759,0.0446,3.7101,0.0661,19.5074
104,002445,中南文化,0.5751,0.0215,5.4109,0.0519,5.1888
105,300473,德尔股份,0.5737,0.0447,3.2573,0.2139,26.8474
106,002425,凯撒文化,0.5717,0.0227,6.1743,0.1171,11.818
107,600236,桂冠电力,0.5714,0.031,1.5878,0.0486,27.7507
108,002211,宏达新材,0.5703,0.0652,,0.2192,21.92
109,600868,梅雁吉祥,0.5666,0.0168,1.8082,0.1147,26.0387
110,000966,长源电力,0.5660000000000001,0.0892,2.6585,0.1521,24.3084
111,600971,恒源煤电,0.5614,0.0419,61.7508,0.0766,12.077
112,002818,富森美,0.5614,,1.1842,,
113,603881,数据港,0.5579999999999999,,2.6471,,
114,002930,宏川智慧,0.5579999999999999,0.0272,2.5694,0.0573,21.2776
115,603444,吉比特,0.5569,,0.934,,
116,600886,国投电力,0.5514,0.0203,1.6481,0.0285,11.32
117,600116,三峡水利,0.5502,0.0294,2.9494,0.0609,12.1735
118,300595,欧普康视,0.5499,,1.2946,,
119,300408,三环集团,0.5497,0.0699,1.6285,0.5245,84.4898
120,300035,中科电气,0.5491,0.0177,3.0527,0.1535,17.0409
121,603878,武进不锈,0.5489,,,,
122,603377,东方时尚,0.5486,0.0501,84.824,0.147,17.4725
123,600157,永泰能源,0.5481,0.011000000000000001,15.3478,0.0155,3.7305
124,000531,穗恒运A,0.5472,0.0273,2.2639,0.0494,8.2534
125,002466,天齐锂业,0.5463,0.0522,1.2137,0.1172,23.4707
126,002545,东方铁塔,0.5411,0.0467,10.7116,0.1385,14.0629
127,600279,重庆港九,0.5403,0.0186,4.4358,0.0432,9.491
128,002037,久联发展,0.5366,0.0335,,0.0479,5.9179
129,600583,海油工程,0.5363,0.0286,0.7994,0.1385,18.1877
130,002730,电光科技,0.5349,0.0429,9.3444,0.1475,15.1117
131,603633,徕木股份,0.5345,,5.425,,
132,603429,集友股份,0.5335,0.0836,1.8628,0.1976,23.0737
133,601368,绿城水务,0.5327,0.02,2.0795,0.0322,7.516
134,300215,电科院,0.5325,0.017,25.425,0.0271,3.6186
135,600622,光大嘉宝,0.5311,0.0394,4.11,0.0794,10.4148
136,000862,银星能源,0.5294,0.0143,,0.0174,9.7526
137,603058,永吉股份,0.5289,,1.5416,,
138,601500,通用股份,0.5283,,14.7262,,
139,002245,澳洋顺昌,0.5252,0.0512,3.1476,0.1514,49.3094
140,002349,精华制药,0.5215,0.046,2.7239,0.5047,53.02
141,300217,东方电热,0.5215,0.0396,8.479,0.2373,26.5352
142,002772,众兴菌业,0.5197,0.0529,1.0759,0.1374,27.5843
143,600023,浙能电力,0.513,0.0401,2.4722,0.1076,27.4002
144,000890,法尔胜,0.5126,0.0653,40.2891,0.1069,10.6938
145,600007,中国国贸,0.5073,0.0275,1.6431,0.0613,15.9541
146,601518,吉林高速,0.5067,0.0119,1.8928,0.0216,10.901
147,601985,中国核电,0.5063,0.0129,1.8496,0.0174,10.4526
148,300394,天孚通信,0.5052,0.0483,1.2473,1.0466,105.7107
149,603789,星光农机,0.5051,0.0375,2.8671,0.1495,16.0916
150,600113,浙江东日,0.5019,0.0484,1.9065,0.1128,11.2765
151,300144,宋城演艺,0.5012,0.0401,1.4838,0.2256,42.0942
152,002148,北纬科技,0.4979,0.025,12.804,0.4027,40.9998
153,002550,千红制药,0.4973,0.027000000000000003,1.1464,0.1515,15.8895
154,603339,四方科技,0.4859,0.0857,2.6689,0.5689,57.4361
155,600744,华银电力,0.4849,0.0365,41.7284,0.0461,14.4824
156,300357,我武生物,0.4849,0.0524,1.1769,1.1878,138.0927
157,300707,威唐工业,0.4844,0.1121,2.6284,0.2905,32.2353
158,000536,华映科技,0.4787,0.0519,8.8154,0.076,7.7919
159,002469,三维工程,0.4777,0.0267,2.2901,0.184,18.3968
160,600208,新湖中宝,0.4736,0.0097,8.1344,0.013000000000000001,2.2344
161,600053,九鼎投资,0.4724,0.0263,3.826,0.0363,4.637
162,300135,宝利国际,0.4717,0.0343,22.5684,0.0598,6.3495
163,002346,柘中股份,0.4683,0.0141,2.7089,0.0539,5.394
164,600139,西部资源,0.4677,0.0154,,0.0202,3.5908
165,601199,江南水务,0.4676,0.0207,1.982,0.0445,7.9639
166,002832,比音勒芬,0.4673,,2.2158,,
167,002535,林州重机,0.4665,0.0232,404.6359,0.0414,4.3955
168,600227,圣济堂,0.4665,0.04,,0.0661,7.6605
169,600185,格力地产,0.4663,0.0223,3.0224,0.0278,5.0742
170,600011,华能国际,0.4657,0.0451,2.6864,0.0683,12.0204
171,000539,粤电力A,0.4622,0.0285,9.0154,0.0494,12.8122
172,000679,大连友谊,0.4618,0.027999999999999997,7.0525,0.0358,5.4584
173,600794,保税科技,0.4606,0.0155,5.3121,0.0437,13.0394
174,000014,沙河股份,0.4574,0.0068,,0.0104,1.9785
175,603508,思维列控,0.4556,0.0299,1.6023,0.3796,38.7313
176,600795,国电电力,0.4532,0.0242,2.302,0.0339,7.2203
177,002787,华源控股,0.4497,0.0801,3.1451,0.4892,54.3789
178,300636,同和药业,0.4494,,1.7381,,
179,300236,上海新阳,0.4462,0.0258,2.3819999999999997,0.1456,15.3988
180,002485,希努尔,0.4456,0.0357,18.0703,0.1427,15.3427
181,300384,三联虹普,0.4455,0.0377,1.0291,0.1215,25.1114
182,300558,贝达药业,0.4441,,1.1855,,
183,603098,森特股份,0.4434,,3.4730000000000003,,
184,002208,合肥城建,0.44299999999999995,0.0488,4.545,0.0663,9.8101
185,600798,宁波海运,0.4417,0.0156,44.8761,0.0313,9.5786
186,600037,歌华有线,0.4392,0.0184,1.4157,0.1067,20.6631
187,600248,延长化建,0.4391,0.043,11.009,0.0679,6.7995
188,600683,京投发展,0.4333,0.0157,4.8957,0.0175,3.7255
189,002320,海峡股份,0.4295,0.0424,1.5813,0.4718,92.6429
190,002795,永和智控,0.428,0.1047,3.0383,0.2262,23.1955
191,300669,沪宁股份,0.4239,,3.3156,,
192,300590,移为通信,0.4228,,1.6119999999999999,,
193,002575,群兴玩具,0.4225,0.0285,9.5692,0.4316,47.5291
194,300258,精锻科技,0.4221,0.0481,2.0692,0.1768,22.4054
195,000761,本钢板材,0.4216,0.0545,55.4825,0.0738,8.0769
196,001896,豫能控股,0.4215,0.0352,4.7969,0.0541,18.7189
197,603797,联泰环保,0.4213,,1.5246,,
198,600548,深高速,0.4184,0.0131,1.558,0.025,9.1627
199,000952,广济药业,0.4135,0.0393,2.648,0.0582,11.4472
200,300305,裕兴股份,0.4123,0.0367,3.1975,0.7562,117.2293
201,002702,海欣食品,0.4117,0.0982,7.3712,0.4774,48.2019
202,002317,众生药业,0.4094,0.0503,1.8635,0.1436,15.168
203,300587,天铁股份,0.4086,,2.7105,,
204,600675,中华企业,0.4078,0.0129,,0.0145,2.4669
205,300315,掌趣科技,0.4071,0.0224,0.8728,0.1883,30.0671
206,300046,台基股份,0.4066,0.017,2.4919,0.3148,34.1312
207,300113,顺网科技,0.4064,0.0457,1.1973,0.1952,20.2967
208,300204,舒泰神,0.4046,0.0528,2.0605,0.2856,31.2175
209,600804,鹏博士,0.4027,0.0459,4.6329,0.0664,7.6592
210,601595,上海电影,0.4021,,1.6455,,
211,002549,凯美特气,0.4014,0.0184,7.6115,0.0665,9.9157
212,300149,量子生物,0.4009,0.0285,1.4685,0.9578,104.693
213,601158,重庆水务,0.3989,0.0195,1.2696,0.0654,15.821
214,600881,亚泰集团,0.3988,0.0153,,0.021,2.3615
215,002843,泰嘉股份,0.3987,,2.2234,,
216,603040,新坐标,0.3983,,1.2833,,
217,002411,必康股份,0.3959,0.0262,1.4784,0.0643,15.6404
218,600483,福能股份,0.3942,0.0249,3.2089999999999996,0.0581,31.0261
219,600027,华电国际,0.39399999999999996,0.0324,2.7256,0.0452,10.3121
220,002045,国光电器,0.3935,0.0572,65.9167,0.1223,18.4932
221,300628,亿联网络,0.3925,,0.9895,,
222,002442,龙星化工,0.3924,0.0506,,0.0795,8.1463
223,000720,*ST新能,0.3914,0.0465,6.8809,0.0614,11.5142
224,300446,乐凯新材,0.3903,0.0535,0.8964,0.6546,105.4289
225,300623,捷捷微电,0.3902,,1.327,,
226,603626,科森科技,0.39,,4.523,,
227,000897,津滨发展,0.3882,0.0089,,0.0117,1.4801
228,600703,三安光电,0.3874,0.0202,0.9984,0.0731,20.2396
229,601088,中国神华,0.3864,0.0274,2.3195,0.0798,16.5286
230,000665,湖北广电,0.3844,0.0293,2.2076,0.1034,10.6374
231,000029,深深房A,0.3843,0.0299,4.0996,0.0626,7.6255
232,600021,上海电力,0.3833,0.0296,2.7627,0.0423,11.0967
233,002755,东方新星,0.3815,0.0184,,0.071,7.0987
234,600565,迪马股份,0.3809,0.0144,5.7831,0.0184,2.8867
235,600578,京能电力,0.3789,0.0179,1.8084,0.0371,9.2162
236,000981,银亿股份,0.37799999999999995,0.0212,12.1615,0.0273,4.6779
237,601028,玉龙股份,0.3776,0.0379,4.6312,0.1954,20.1715
238,000909,数源科技,0.3737,0.0249,36.3382,0.031,3.9743
239,603669,灵康药业,0.3711,0.0291,1.4491,0.2302,25.563000000000002
240,300298,三诺生物,0.3688,0.0515,1.5299,0.5866,70.7747
241,002304,洋河股份,0.3677,0.0707,1.0245,0.2467,25.5158
242,002595,豪迈科技,0.3671,0.0564,1.4062,0.4711,50.7237
243,002646,青青稞酒,0.365,0.0648,1.2990000000000002,0.4609,48.6948
244,600176,中国巨石,0.3645,0.0272,1.7751,0.0478,7.6512
245,600516,方大炭素,0.3628,0.0205,39.8614,0.0733,8.517000000000001
246,002534,杭锅股份,0.3628,0.022000000000000002,7.5333,0.0365,4.6954
247,600295,鄂尔多斯,0.361,0.0286,8.9066,0.0411,5.5593
248,603025,大豪科技,0.3607,0.0381,1.2703,0.4695,47.8694
249,300626,华瑞股份,0.3595,,96.7447,,
250,600182,S佳通,0.3592,0.0849,3.1529,0.2978,34.3622
251,300105,龙源技术,0.3592,0.0095,,0.0414,4.2344
252,600280,中央商场,0.3591,0.0403,14.901,0.0451,5.2851
253,000089,深圳机场,0.3569,0.0213,1.9165,0.1435,14.4075
254,603767,中马传动,0.354,,3.2467,,
255,000613,大东海A,0.3538,0.0283,2.0823,0.1066,10.6583
256,600657,信达地产,0.3535,0.0085,,0.0101,2.3922
257,600375,华菱星马,0.3511,0.0259,,0.0367,3.9767
258,000899,赣能股份,0.3505,0.0252,1.2992,0.0698,14.2468
259,000573,粤宏远A,0.3475,0.0442,20.7746,0.0919,10.8051
260,000543,皖能电力,0.3472,0.0365,1.4984,0.091,18.531
261,603203,快克股份,0.3464,,0.996,,
262,600299,安迪苏,0.3456,0.0493,1.3859,0.2211,34.9921
263,002833,弘亚数控,0.3446,,1.6837,,
264,600190,锦州港,0.3445,0.0178,16.7461,0.0368,9.0744
265,000875,吉电股份,0.3441,0.0177,3.5974,0.0223,5.3993
266,002458,益生股份,0.3433,0.0607,1.4179,0.1237,13.4912
267,600732,ST新梅,0.3431,0.0104,,0.0199,1.9904
268,603456,九洲药业,0.3421,0.0362,3.1698,0.1582,17.3649
269,300545,联得装备,0.3418,,8.6355,,
270,300435,中泰股份,0.3405,0.03,1.6947,0.0884,10.1842
271,600780,通宝能源,0.3396,0.0433,9.0121,0.0833,19.525
272,600026,中远海能,0.3394,0.0151,6.5916,0.0246,13.2907
273,300127,银河磁体,0.3393,0.0273,1.3753,0.4929,51.9375
274,600309,万华化学,0.3392,0.0367,3.2999,0.0527,8.3959
275,603896,寿仙谷,0.3392,,1.3181,,
276,603268,松发股份,0.3374,0.0279,2.0815,0.1519,15.7736
277,300485,赛升药业,0.337,0.023,0.7839,0.7247,73.738
278,002294,信立泰,0.3355,0.0534,0.8585,0.4387,50.7433
279,600818,中路股份,0.3349,0.0502,15.383,0.1188,21.2008
280,600283,钱江水利,0.3294,0.0119,,0.018000000000000002,2.6684
281,002827,高争民爆,0.3285,,2.173,,
282,002695,煌上煌,0.3283,0.0514,5.1588,0.2955,36.553000000000004
283,600173,卧龙地产,0.3277,0.0253,5.7958,0.0418,6.65
284,000532,华金资本,0.3275,0.013999999999999999,1.7380000000000002,0.0351,3.9094
285,000568,泸州老窖,0.3274,0.0565,1.1774,0.3823,40.1355
286,002168,深圳惠程,0.3269,0.0093,,0.0551,5.5912
287,002821,凯莱英,0.325,,1.6769999999999998,,
288,600529,山东药玻,0.3241,0.0465,3.7928,0.1605,16.5282
289,600995,文山电力,0.3239,0.0561,1.9286,0.1194,14.8178
290,300227,光韵达,0.3233,0.0256,,0.0698,9.7529
291,600346,恒力股份,0.3231,0.0677,7.1042,0.0837,9.6165
292,601991,大唐发电,0.322,0.0141,8.7065,0.0178,6.346
293,000869,张裕A,0.3216,0.0545,1.1148,0.217,26.0689
294,002868,绿康生化,0.3211,,1.1968,,
295,601699,潞安环能,0.321,0.0154,,0.0236,3.1584
296,603798,康普顿,0.3192,0.0702,2.1233,0.2798,38.2091
297,002831,裕同科技,0.3191,,2.5463,,
298,600033,福建高速,0.3185,0.0104,0.8584,0.0228,11.9012
299,300261,雅本化学,0.318,0.0196,3.5093,0.0429,5.011
300,300107,建新股份,0.3176,0.032,6.6327,0.6099,68.1834
301,600493,凤竹纺织,0.3174,0.0437,14.790999999999999,0.1287,13.1314
302,300062,中能电气,0.3171,0.0312,4.6938,0.0537,5.6097
303,300335,迪森股份,0.3164,0.021,2.3067,0.1263,13.1727
304,002776,柏堡龙,0.3161,0.0405,1.5759999999999998,0.1543,15.6924
305,603658,安图生物,0.3159,,1.1189,,
306,000598,兴蓉环境,0.3159,0.0156,1.0076,0.0371,6.7138
307,600269,赣粤高速,0.3155,0.0109,2.0908,0.0202,8.2914
308,002127,南极电商,0.3154,0.01,0.8234,0.1437,14.3716
309,600680,*ST上普,0.315,0.0199,,0.0334,3.3406
310,300405,科隆股份,0.3138,0.0343,31.8186,0.0632,6.6394
311,603126,中材节能,0.3135,0.028999999999999998,4.3175,0.0616,7.2227
312,600467,好当家,0.3135,0.0108,7.1019,0.0259,2.7836
313,002925,盈趣科技,0.3118,0.1088,1.7424,0.2626,29.0654
314,002735,王子新材,0.3116,0.0518,5.7887,0.3142,38.3879
315,002553,南方轴承,0.3112,0.0296,1.3557,0.41700000000000004,41.6963
316,002557,洽洽食品,0.3105,0.0611,2.7884,0.1981,20.4183
317,002855,捷荣技术,0.31,,8.6078,,
318,002252,上海莱士,0.3097,0.0128,0.4682,0.1943,89.2254
319,000600,建投能源,0.3093,0.0296,0.9048,0.0604,18.2032
320,000605,渤海股份,0.3075,0.0246,9.9405,0.0474,8.0287
321,600727,鲁北化工,0.3071,0.0285,8.1648,0.1258,12.5802
322,002435,长江润发,0.3065,0.0393,9.8319,0.10099999999999999,10.8098
323,601566,九牧王,0.3064,0.0329,1.3967,0.1721,17.4079
324,300643,万通智控,0.3057,,3.1218,,
325,002871,伟隆股份,0.3056,,1.8335,,
326,000582,北部湾港,0.3052,0.016,2.0032,0.0375,7.7863
327,002285,世联行,0.3052,0.0508,6.0346,0.1053,10.6716
328,600679,上海凤凰,0.3046,0.0182,7.1005,0.0697,9.0601
329,002593,日上集团,0.3031,0.0256,12.3864,0.0599,7.5414
330,603583,捷昌驱动,0.3023,0.0687,1.0038,0.3576,36.433
331,600339,中油工程,0.3022,0.0445,,0.045,5.0463
332,603929,亚翔集成,0.3003,,3.2237,,
333,600664,哈药股份,0.2998,0.0762,9.5024,0.1716,19.3361
334,000980,众泰汽车,0.2998,0.0324,4.0809,0.081,8.2625
335,000601,韶能股份,0.2992,0.0279,1.3955,0.0564,16.6198
336,300016,北陆药业,0.2991,0.0317,1.5917,0.2567,35.7101
337,002223,鱼跃医疗,0.2984,0.0688,1.5212,0.2473,31.7555
338,600261,阳光照明,0.2983,0.0619,2.898,0.1715,18.2056
339,603003,龙宇燃油,0.2983,0.39,112.9048,0.5967,59.8697
340,600114,东睦股份,0.298,0.0429,2.9758,0.1381,15.7643
341,000762,西藏矿业,0.2977,0.0187,1.5286,0.10099999999999999,11.1373
342,600175,美都能源,0.29600000000000004,0.0237,,0.0351,6.252999999999999
343,603778,乾景园林,0.29600000000000004,0.0154,1.7267,0.0423,4.2555
344,300164,通源石油,0.2957,0.0099,,0.0523,5.8287
345,002321,华英农业,0.2956,0.0208,10.8801,0.0363,3.8751
346,300387,富邦股份,0.2947,0.0425,1.7995,0.1632,32.2728
347,300054,鼎龙股份,0.2946,0.0391,1.5315,0.2356,24.17
348,600717,天津港,0.2942,0.0248,2.0646,0.0602,12.4124
349,000709,河钢股份,0.292,0.0302,73.8731,0.040999999999999995,4.41
350,300154,瑞凌股份,0.2917,0.023,1.9383,0.2464,26.3649
351,000498,山东路桥,0.2912,0.0194,,0.0287,2.8901
352,300115,长盈精密,0.2908,0.0667,2.5433,0.1977,21.701999999999998
353,600575,皖江物流,0.2908,0.028999999999999998,2.0977,0.1208,38.2335
354,300195,长荣股份,0.2888,0.0198,1.7945,0.0676,7.0966
355,300233,金城医药,0.2871,0.0359,1.8393,0.1074,11.9911
356,000703,恒逸石化,0.2871,0.0664,9.5072,0.1035,10.8534
357,002079,苏州固锝,0.2865,0.0414,4.5022,0.2988,32.6844
358,002566,益盛药业,0.2862,0.0219,4.0954,0.0625,6.4633
359,300022,吉峰科技,0.28600000000000003,0.0593,26.9911,0.071,7.1141
360,300379,东方通,0.2845,0.0125,3.4578,0.1674,18.0244
361,300031,宝通科技,0.2845,0.0244,2.2387,0.1001,11.0338
362,002820,桂发祥,0.2826,,1.2918,,
363,600594,益佰制药,0.2826,0.0372,2.5131,0.1079,12.725999999999999
364,000591,太阳能,0.2824,0.0085,6.0166,0.0115,3.3608
365,000690,宝新能源,0.2823,0.0227,1.3558,0.0498,15.3869
366,600507,方大特钢,0.2822,0.0535,7.2712,0.0724,7.3553
367,002388,新亚制程,0.2813,0.055,65.6476,0.1794,18.4961
368,002489,浙江永强,0.2813,0.0819,2.8158,0.2214,22.2173
369,601069,西部黄金,0.2796,0.0373,2.8593,0.1109,13.8464
370,002752,昇兴股份,0.2796,0.0664,2.7579,0.174,20.2944
371,300285,国瓷材料,0.2792,0.0153,1.8569,0.1058,11.5182
372,600201,生物股份,0.27899999999999997,0.0345,0.5001,0.1872,21.9785
373,000506,中润资源,0.2787,0.0179,3.6926,0.0348,3.8915
374,603369,今世缘,0.2776,0.0464,0.8533,0.2044,20.6041
375,600987,航民股份,0.2774,0.0452,1.7355,0.1924,21.2656
376,601952,苏垦农发,0.2765,,1.7501,,
377,300475,聚隆科技,0.2758,0.0224,0.9662,0.1332,14.8297
378,002372,伟星新材,0.2753,0.0413,1.7422,0.2368,24.6811
379,000616,海航投资,0.2743,0.004,,0.0078,1.7035
380,601678,滨化股份,0.2734,0.0387,5.7915,0.1108,17.6067
381,600897,厦门空港,0.2725,0.0247,0.9601,0.1333,13.3475
382,002543,万和电气,0.2725,0.0802,3.3111,0.2403,25.432
383,300488,恒锋工具,0.2714,0.0146,0.7267,0.3735,63.5255
384,002099,海翔药业,0.2711,0.0339,1.3342,0.1138,12.8509
385,300081,恒信东方,0.2701,0.0226,,0.1469,14.9601
386,603066,音飞储存,0.2697,0.0204,2.1838,0.0938,10.0912
387,300207,欣旺达,0.2694,0.0625,7.7732,0.1006,11.4553
388,601808,中海油服,0.2683,0.01,,0.0203,4.6596
389,600896,*ST海投,0.2681,0.0076,,0.0275,4.1007
390,600438,通威股份,0.2673,0.0467,,0.0773,9.1729
391,600764,中国海防,0.2671,0.0262,2.1633,0.0934,11.0695
392,002422,科伦药业,0.2665,0.0226,2.4624,0.0435,6.9328
393,002504,弘高创意,0.2662,0.0522,2.9303,0.0696,6.96
394,300286,安科瑞,0.2661,0.0261,1.1463,0.1445,15.2384
395,000929,兰州黄河,0.2655,0.0301,,0.1145,11.6272
396,600846,同济科技,0.2648,0.0291,6.6194,0.0452,5.6086
397,603517,绝味食品,0.264,,2.3384,,
398,000939,*ST凯迪,0.2637,0.0067,2.5138,0.0087,1.557
399,002805,丰元股份,0.2632,0.0345,2.4266,0.2827,31.9814
400,600867,通化东宝,0.2621,0.03,0.7355,0.0908,11.5924
401,600436,片仔癀,0.2621,0.0284,0.835,0.1481,28.0105
402,002020,京新药业,0.2613,0.0354,1.7724,0.1428,15.5373
403,300049,福瑞股份,0.2612,0.0157,2.7515,0.08800000000000001,13.9792
404,000667,美好置业,0.2609,0.0136,2.2098,0.0215,2.8927
405,000993,闽东电力,0.2603,0.0092,2.7698,0.0162,2.6922
406,002836,新宏泽,0.2592,,1.3688,,
407,600808,马钢股份,0.2586,0.0391,,0.0587,8.3832
408,601111,中国国航,0.2584,0.0311,2.3658,0.0455,12.206
409,000596,古井贡酒,0.2582,0.0569,1.3834,0.1485,15.1243
410,600600,青岛啤酒,0.258,0.0605,3.3288,0.1407,17.6453
